patient_id,national_id,first_name,last_name,date_of_birth,gender,phone,address,blood_type,allergies,chronic_diseases,emergency_contact_name,emergency_contact_phone,registration_date,is_active
8049,27707245988029,Doaa,Abdelaziz,1977-07-24,Female,0151937114,"834 Misr Sq., Faisal District, Suez",AB+,Peanut allergy,Arthritis,Aline Sarhan,0105769057,2025-07-07 16:23:43,1
8050,24704080316144,Naglaa,El-Ansari,1947-04-08,Female,0111986533,"99811 Airport Lane, Mokattam, Damietta",AB+,Pollen allergy,Heart disease,Yasser El-Qurashi,0125851005,2023-12-02 09:30:38,1
8051,26708030288302,Yasmine,Farag,1967-08-03,Female,0153908113,"7145 Misr Lane, Attaka, Faiyum",AB-,,,Fathy El-Ghazaly,0110906759,2025-10-15 16:00:03,0
8052,29611198774646,Nour,El-Qurashi,1996-11-19,Female,0150005305,"59077 El Nile Rd., Attaka, Suez",A-,Antibiotic allergy,Thyroid disorders,Habiba Saad,0116975956,2024-07-31 03:51:28,0
8053,26212051126943,Dina,Gad,1962-12-05,Female,0102998667,"100 El Haram Sq., Minya El Qamh, Sharqia",O+,,,Mohamed Bakr,0157565700,2024-06-02 22:12:31,1
8054,24811292095085,Talin,Bakr,1948-11-29,Female,0124712220,"88929 El Tahrir Sq., Toukh, New Valley",AB-,,,Jana El-Masry,0156809697,2025-05-19 09:34:41,1
8055,24609187929914,Bilal,Abdelhamid,1946-09-18,Male,0108671104,"336 El Orouba Sq., Zifta, Qena",AB-,Penicillin allergy,,Ali Hussein,0105896541,2024-06-19 10:50:45,0
8056,30311113947272,Youssef,El-Araby,2003-11-11,Male,0128149548,"201 El Galaa Rd., Moharam Bek, North Sinai",AB+,Antibiotic allergy,,Ziad Salem,0159405749,2025-08-07 14:21:35,0
8057,26006051561247,Fatma El-Zahraa,Farag,1960-06-05,Female,0128886670,"41982 El Nasr Lane, Al Rehab, Cairo",B-,,Asthma,Samar El-Omda,0120860677,2025-03-31 11:43:19,0
8058,29008202584683,Ghada,Abdullah,1990-08-20,Female,0114978509,"30302 El Nile Ave., New Cairo, North Sinai",B+,,,Adel Saad,0111633278,2025-04-29 17:16:01,0
8059,29101254053555,Raed,El-Alawy,1991-01-25,Male,0114814893,"1072 El Shohada St., New Cairo, Cairo",AB+,,Chronic kidney disease,Mona Abdelfattah,0124766929,2024-07-17 03:28:49,1
8060,25606266259502,Saga,Metwally,1956-06-26,Female,0152406361,"006 Misr Lane, Luxor City, Matrouh",A+,,Arthritis,Sherif El-Iskandarany,0115435918,2025-04-22 12:24:38,0
8061,29409263470608,Nour,Sobhy,1994-09-26,Female,0158665120,"012 El Mostaqbal Ave., Port Fuad, Port Said",B-,Penicillin allergy,,Sameh Hassanin,0152019520,2024-12-17 11:35:43,1
8062,28009192843289,Hala,Ghamrawy,1980-09-19,Female,0159359997,"335 El Shohada Lane, Shubra El Kheima, North Sinai",A+,,,Ramy Mansour,0112098735,2025-05-27 21:18:17,0
8063,27206196473557,George,El-Aswany,1972-06-19,Male,0122261034,"04987 El Geish Rd., Dokki, North Sinai",O+,,Viral hepatitis,Islam El-Hashemy,0104202080,2025-11-18 04:57:01,1
8064,29512295307126,Noha,Saber,1995-12-29,Female,0104430864,"0596 El Nasr Sq., Miami, Aswan",O-,,Diabetes mellitus,Hoda Mohsen,0116339111,2024-06-21 16:02:17,0
8065,25111070604990,Ehab,Nassar,1951-11-07,Male,0124179609,"99366 El Galaa Lane, Senbellawein, Minya",AB+,Antibiotic allergy,Viral hepatitis,Nour Ramadan,0155975437,2024-02-14 19:53:08,0
8066,30609015441087,Nariman,El-Hashemy,2006-09-01,Female,0117213932,"0650 Airport Sq., Ayat, Giza",O+,,Thyroid disorders,Laila Zayed,0117572515,2025-06-15 07:37:43,1
8067,29504148863335,Khaled,El-Omda,1995-04-14,Male,0118017536,"694 El Mahatta Sq., Kom Hamada, Minya",A+,Aspirin allergy,Viral hepatitis,George El-Aswany,0103673358,2025-08-03 18:30:21,1
8068,26403152087363,Sarah,Amin,1964-03-15,Female,0150067184,"23954 Salah Salem St., Saint Catherine, Kafr El Sheikh",A+,,,Doaa El-Iskandarany,0106143283,2025-02-20 06:30:03,0
8069,26205207615939,Islam,El-Qurashi,1962-05-20,Male,0150055060,"227 El Mahatta Lane, Moharam Bek, Aswan",O-,Latex allergy,Hypertension,Fathy Mokhtar,0100999714,2025-05-10 02:40:49,0
8070,26607154473024,Nariman,Shehata,1966-07-15,Female,0111002493,"108 El Galaa Ave., Maadi, Luxor",B-,,,Hamza Wahba,0105548551,2024-12-01 01:34:14,1
8071,28110050828483,Reem,El-Khouly,1981-10-05,Female,0155945465,"41348 Airport Lane, Safaga, Aswan",A-,,Epilepsy,Selim Abdelaziz,0119432412,2024-11-04 10:33:22,1
8072,26201242618983,Soha,Kamel,1962-01-24,Female,0154688063,"251 Salah Salem Rd., Tanta, Sohag",A-,Latex allergy,Heart disease,Rawan Mahmoud,0124738178,2025-07-15 23:29:06,0
8073,29411062210346,Rodina,Kamel,1994-11-06,Female,0151517802,"01197 Airport Sq., Quweisna, Sohag",B-,Pollen allergy,Asthma,Lobna El-Ghazaly,0105087007,2025-07-27 22:09:08,1
8074,26805142779491,Ziad,Afifi,1968-05-14,Male,0127880445,"4605 El Salam Sq., Qantara Gharb, Ismailia",AB-,,Viral hepatitis,Abeer Helmy,0159669587,2025-06-08 14:17:55,0
8075,29002027914499,Tamer,Afifi,1990-02-02,Male,0154919909,"2609 El Mahatta Lane, Senbellawein, Beni Suef",O-,Dust allergy,Chronic kidney disease,Omar Abdelhamid,0124817353,2024-11-16 05:18:17,1
8076,26907207462972,Tarek,Bakr,1969-07-20,Male,0109492823,"9889 El Nile St., El Mahalla El Kubra, Gharbia",AB+,,Epilepsy,Aws Nassar,0121930601,2025-05-23 01:26:46,1
8077,29801244180030,Khaled,El-Hashemy,1998-01-24,Male,0150831402,"291 Misr Ave., Benha, Sohag",B-,Antibiotic allergy,Thyroid disorders,Noha Zaker,0105329304,2024-01-10 13:49:23,1
8078,27712315930800,Donia,El-Khouly,1977-12-31,Female,0110946388,"66380 El Wahda Lane, Al Zohour District, Port Said",A-,Peanut allergy,Heart disease,Aws El-Omda,0154962533,2025-10-11 11:58:14,1
8079,27712141328574,Laith,Shawky,1977-12-14,Male,0129696593,"284 El Mostaqbal Sq., El Mahalla El Kubra, Gharbia",O+,Latex allergy,,Sarah Abdullah,0110707842,2024-04-30 11:40:23,0
8080,28807172079422,Talia,El-Ghazaly,1988-07-17,Female,0122071442,"713 Ramses St., Samannoud, Asyut",B-,Peanut allergy,,Ramy Metwally,0156220760,2025-01-10 07:07:52,1
8081,28101055744781,Dina,El-Alawy,1981-01-05,Female,0100091789,"7607 El Haram Ave., Taba, South Sinai",B+,Seafood allergy,,Sondos Abo El-Naga,0151071131,2025-01-02 18:55:08,0
8082,29511013758897,Abdullah,Kamel,1995-11-01,Male,0105617406,"83431 Ramses Sq., Tanta, North Sinai",O-,,Chronic kidney disease,Hoda Wahba,0110253922,2024-03-19 11:50:50,0
8083,30402163984819,Ibrahim,Ramadan,2004-02-16,Male,0152091478,"916 El Horreya St., Mit Ghamr, Kafr El Sheikh",B-,,Epilepsy,Layan El-Khouly,0104358918,2024-12-15 01:23:30,1
8084,26905156599921,Soha,Shalaby,1969-05-15,Female,0105853768,"912 26th of July St., Attaka, Suez",AB+,Antibiotic allergy,,Karim El-Omda,0123956563,2024-07-06 00:27:21,1
8085,25610130800695,Samy,Gad,1956-10-13,Male,0123400695,"9666 El Tahrir St., Khanka, Qalyubia",AB-,Seafood allergy,,Zeinab Salem,0119992097,2025-11-01 15:08:36,1
8086,28102207482056,Zaid,El-Khouly,1981-02-20,Male,0108192321,"08326 El Mahatta Ave., Kom Hamada, Beheira",A+,Peanut allergy,Chronic kidney disease,Farida Sarhan,0124435031,2024-09-21 14:23:48,0
8087,28706071941489,Shaimaa,Salem,1987-06-07,Female,0122423675,"00824 El Nile Lane, Alamein, Qena",AB+,Antibiotic allergy,Arthritis,Fatma Mokhtar,0125740721,2024-03-19 01:35:32,0
8088,27911244725898,Tamer,Ghoneim,1979-11-24,Male,0105085096,"979 El Wahda Rd., Shubra El Kheima, North Sinai",A+,Peanut allergy,Arthritis,Rodina El-Sherbiny,0109723074,2024-08-27 23:47:57,0
8089,25001141600037,Malek,El-Araby,1950-01-14,Male,0114659030,"7280 El Galaa Sq., Kafr El Dawar, Beheira",AB+,Penicillin allergy,Arthritis,Shahd El-Hashemy,0111786292,2025-01-20 20:20:13,0
8090,28007113913578,Islam,Afifi,1980-07-11,Male,0100636146,"14989 El Salam Sq., Agouza, Damietta",A+,Latex allergy,,Shahd El-Iskandarany,0103419916,2024-05-14 06:32:59,0
8091,26203195137293,Salem,Wahba,1962-03-19,Male,0110768066,"2157 El Zohour Ave., Suez District, Suez",B-,,Thyroid disorders,Saleh Amin,0126863103,2025-08-12 05:26:36,1
8092,26608233797337,George,El-Alawy,1966-08-23,Male,0151638795,"72845 Salah Salem St., Agouza, Kafr El Sheikh",A+,Penicillin allergy,Epilepsy,Selim El-Qurashi,0150759563,2024-09-24 04:35:02,0
8093,26802106060310,Yasser,El-Masry,1968-02-10,Male,0115978651,"02057 El Mostaqbal Lane, Itay El Barud, North Sinai",O+,Peanut allergy,Arthritis,Medhat Sarhan,0127395519,2025-06-30 02:51:08,0
8094,27006197167349,Rahma,El-Sherif,1970-06-19,Female,0153647513,"60288 El Mostaqbal St., Smouha, Sohag",AB+,Seafood allergy,,Yasmine Hegazy,0152295847,2024-12-13 08:01:18,0
8095,29307176801510,Eyad,Abdelaziz,1993-07-17,Male,0122456921,"06898 El Zohour St., Benha, Qalyubia",A+,,Epilepsy,Ziad Amin,0125692985,2024-07-17 12:55:50,0
8096,29910212702551,Bilal,Shehata,1999-10-21,Male,0123585774,"922 El Nasr Sq., Fayed, Ismailia",B-,Dust allergy,Viral hepatitis,Nariman El-Ansari,0124774932,2025-03-05 03:35:10,1
8097,30212158700488,Heba,Ghoneim,2002-12-15,Female,0151468126,"9760 El Mahatta Rd., Arbaeen District, Suez",AB+,,Hypertension,Zaid El-Qurashi,0106058040,2025-01-27 04:28:51,1
8098,24602243463556,Adam,Mohsen,1946-02-24,Male,0119559500,"512 El Mahatta Lane, Al Sharq District, Port Said",O-,Peanut allergy,Chronic kidney disease,Sameh Fahmy,0113376509,2024-04-21 05:54:21,0
8099,26312034544239,Marwan,Mansour,1963-12-03,Male,0154576423,"164 El Haram Sq., Qantara Gharb, Ismailia",AB+,,Viral hepatitis,Ibrahim Ali,0106931776,2023-12-14 00:10:04,1
8100,25511096584963,Rana,El-Sherbiny,1955-11-09,Female,0112997313,"4725 Salah Salem Rd., Fifth Settlement, Cairo",AB+,Peanut allergy,Heart disease,Marwan Sarhan,0107825652,2025-08-07 10:27:50,1
8101,30101072556223,Sidra,El-Alawy,2001-01-07,Female,0156721680,"75473 El Zohour Ave., Kom Hamada, Beheira",A-,,Arthritis,Wael Zayed,0100121613,2024-02-03 15:01:38,0
8102,25512275032716,Mostafa,Fahmy,1955-12-27,Male,0158928040,"46629 El Salam Sq., Zamalek, Cairo",B-,,Arthritis,Salem Amin,0122059286,2024-06-04 06:05:41,0
8103,28708197055094,Karim,El-Qahery,1987-08-19,Male,0117738747,"789 Misr Ave., Sidi Gaber, North Sinai",B+,,Epilepsy,Fathy Salem,0110182978,2024-07-10 13:46:06,0
8104,28912135266601,Noha,Abo El-Naga,1989-12-13,Female,0154987071,"23969 Airport Rd., Dokki, Giza",AB-,,,Gamal El-Ansari,0115912727,2024-02-23 13:22:29,1
8105,28409018737049,Alaa,Hassanin,1984-09-01,Female,0110112088,"1998 Salah Salem St., Agouza, Sohag",AB-,,,Naglaa El-Masry,0150292010,2025-02-18 23:16:11,1
8106,26810033887910,Omar,Zaker,1968-10-03,Male,0126398751,"420 Airport Rd., Faisal, Kafr El Sheikh",A-,Aspirin allergy,Epilepsy,Farida Saad,0110435341,2024-10-27 08:40:25,0
8107,26805147709046,Fatma,El-Shennawy,1968-05-14,Female,0105130335,"8221 Salah Salem Lane, Ras Gharib, Damietta",O+,,Epilepsy,Yasmine Salama,0108017296,2025-09-11 17:39:01,0
8108,29711136241208,Laila,Morsi,1997-11-13,Female,0129123040,"7855 Ramses Ave., Al Rehab, Cairo",AB-,Latex allergy,Chronic kidney disease,Reem Abdelfattah,0103060417,2024-08-26 18:09:25,0
8109,27602274056247,Fatma,El-Iskandarany,1976-02-27,Female,0157836246,"1589 Salah Salem Sq., Quweisna, Luxor",O-,Pollen allergy,Thyroid disorders,Radwa El-Sakka,0154678632,2024-06-11 13:39:16,0
8110,30508173629011,Saleh,Fahmy,2005-08-17,Male,0101477694,"286 El Galaa St., Talkha, Dakahlia",A+,Peanut allergy,Arthritis,Rahma Morsi,0103672406,2024-12-18 16:18:39,1
8111,27902157189660,Noha,Afifi,1979-02-15,Female,0116780509,"0412 El Mahatta Rd., Sadat City, Damietta",O-,,Chronic kidney disease,Khaled El-Sherbiny,0122928960,2024-12-25 06:01:15,0
8112,27002244777926,Samar,El-Shennawy,1970-02-24,Female,0158195451,"42930 El Orouba Sq., Taba, South Sinai",A-,Seafood allergy,,Zaid Mokhtar,0152735322,2024-07-21 23:21:56,0
8113,25803147046566,Maryam,Bakr,1958-03-14,Female,0155943481,"4890 El Salam Lane, Menouf, Monufia",A-,Peanut allergy,,Karim Amin,0157692668,2025-10-15 06:03:10,1
8114,29304082668081,Hagar,El-Iskandarany,1993-04-08,Female,0126500707,"6907 El Nasr Rd., Qantara Sharq, Ismailia",AB-,,Viral hepatitis,Hala Abo El-Naga,0104740217,2024-03-09 02:27:52,0
8115,28703117559831,Tamer,Hegazy,1987-03-11,Male,0116623581,"94227 El Gomhouria St., Shebin El Kom, Matrouh",A-,Pollen allergy,Viral hepatitis,Aya Ramadan,0116899300,2024-07-27 19:12:28,0
8116,25405293084860,Ghada,El-Qurashi,1954-05-29,Female,0118176613,"68260 El Geish Rd., Al Qarin, North Sinai",AB-,Antibiotic allergy,,Doaa El-Aswany,0156237019,2025-03-09 10:14:41,0
8117,30505273236896,Fathy,Salama,2005-05-27,Male,0108373024,"453 Misr Lane, Kafr El Zayat, Asyut",O-,,,Salem Salem,0155035695,2024-11-12 05:45:38,1
8118,27001300683125,Rawan,El-Omda,1970-01-30,Female,0157219958,"7315 El Geish Ave., Marsa Matrouh, Damietta",AB+,,,Sidra Hussein,0109832217,2024-01-23 14:07:19,1
8119,25409113631737,Abdelaziz,Gad,1954-09-11,Male,0111399960,"597 El Salam Rd., Haram, Giza",B+,,,Habiba Nassar,0101392163,2024-12-04 01:51:22,1
8120,27906088794740,Basmala,Ali,1979-06-08,Female,0118911499,"283 El Salam Rd., Quweisna, Beni Suef",O-,Aspirin allergy,Hypertension,Basmala Metwally,0103768798,2024-03-31 08:50:29,1
8121,27203296172168,Hala,Shawky,1972-03-29,Female,0150314070,"9818 Ramses Lane, Faisal, Giza",B+,,Heart disease,Rana El-Sherbiny,0100903555,2024-10-31 17:31:48,0
8122,29303163412919,Wael,El-Qurashi,1993-03-16,Male,0108223600,"31740 El Orouba Sq., Abu Kabir, Kafr El Sheikh",B+,Peanut allergy,Diabetes mellitus,Samy El-Alawy,0112387105,2025-05-17 03:50:12,0
8123,29810200345739,Bilal,Zayed,1998-10-20,Male,0111700870,"29913 El Wahda Sq., Attaka, North Sinai",A-,,,Eyad El-Qahery,0118272042,2024-01-22 19:31:40,1
8124,25007246552490,Ali,Ghamrawy,1950-07-24,Male,0109399046,"3847 Ramses Rd., Abu Hammad, Beni Suef",B-,Latex allergy,,Youssef Shawky,0129979684,2024-09-09 20:34:48,0
8125,27602127546458,Aws,El-Sherif,1976-02-12,Male,0123315102,"5593 Ramses Lane, Khanka, Qalyubia",AB+,Antibiotic allergy,,Zeinab Mohsen,0127057801,2025-06-30 07:29:07,1
8126,27410080774766,Saga,Abdelsalam,1974-10-08,Female,0106056681,"0078 El Orouba Ave., Qantara Sharq, Ismailia",A+,Latex allergy,,Saeed Fahmy,0157575410,2024-01-15 08:03:02,0
8127,25505163617244,Iman,Morsi,1955-05-16,Female,0155348984,"4023 El Salam Lane, Ain Shams, Damietta",AB-,Dust allergy,,Sondos Wahba,0101887967,2024-12-10 10:21:30,1
8128,24605168795226,Heba,Fahmy,1946-05-16,Female,0155100124,"2261 El Gomhouria Ave., Kom Hamada, Beheira",A+,Aspirin allergy,,Samy Abdelaziz,0122985017,2024-06-11 20:18:18,0
8129,29512207079998,Sameh,El-Sherbiny,1995-12-20,Male,0117531870,"727 El Gomhouria Ave., Sayeda Zeinab, Cairo",AB+,Latex allergy,,Raed Ghoneim,0126873757,2025-02-17 12:04:24,1
8130,26806177746987,Talia,El-Shennawy,1968-06-17,Female,0127489361,"68973 El Nile Ave., Fifth Settlement, Asyut",O+,Dust allergy,Heart disease,Radwa El-Saeedi,0129730558,2024-12-26 15:18:36,0
8131,25702220471108,Janna,El-Iskandarany,1957-02-22,Female,0150066031,"575 El Tahrir Lane, Qalyub, Qalyubia",O+,,,Jouri Saad,0110502755,2024-02-01 00:33:48,0
8132,28602262994142,Layan,Amin,1986-02-26,Female,0155995848,"0214 26th of July Lane, Maadi, Cairo",AB-,Pollen allergy,,Radwa Farag,0159388458,2025-03-06 22:52:12,1
8133,25204140723319,Abdullah,El-Khouly,1952-04-14,Male,0108889701,"061 El Gomhouria Rd., Alamein, Minya",A+,Penicillin allergy,Asthma,Ramy Abdelhamid,0102302720,2024-05-05 21:02:27,0
8134,26601025939494,Bilal,El-Aswany,1966-01-02,Male,0124667898,"71621 El Geish Sq., El Gouna, Red Sea",O-,,,Haitham Bakr,0156257788,2024-08-01 13:02:31,0
8135,28611065477169,Lobna,Osman,1986-11-06,Female,0113333318,"8364 El Nile Sq., Mit Ghamr, Dakahlia",B+,Peanut allergy,,Karim Shawky,0127098757,2024-07-11 10:48:14,1
8136,24608072608477,Medhat,El-Ansari,1946-08-07,Male,0126081866,"772 Misr St., El Gouna, New Valley",AB+,Dust allergy,,Basmala Morsi,0124563881,2024-06-10 11:26:37,1
8137,24903034273022,Sidra,El-Araby,1949-03-03,Female,0114650766,"35575 El Horreya Ave., Arbaeen District, Asyut",AB-,Aspirin allergy,Diabetes mellitus,Adam Wahba,0157792745,2024-05-07 08:11:15,0
8138,26710227771067,Rawan,El-Hashemy,1967-10-22,Female,0129754209,"0169 Ramses St., Fifth Settlement, Luxor",A+,Dust allergy,Diabetes mellitus,Nariman Abdelfattah,0102277461,2025-09-20 03:47:37,1
8139,24801202538513,Abdelrahman,El-Omda,1948-01-20,Male,0108447748,"688 El Horreya Sq., Madinaty, North Sinai",B+,Peanut allergy,Hypertension,Khaled El-Sherbiny,0154843917,2025-06-29 22:59:51,1
8140,29308018056329,Reem,Sobhy,1993-08-01,Female,0121861909,"2820 Ramses Ave., Mounib, Luxor",A+,Pollen allergy,Heart disease,Ibrahim Ghamrawy,0121714435,2025-02-08 03:17:17,0
8141,28503178149293,Youssef,Zayed,1985-03-17,Male,0151028698,"0180 Airport Ave., Hehia, Matrouh",AB-,,Hypertension,Jana Abdullah,0114915011,2023-12-07 20:06:23,0
8142,28701131104365,Nora,Morsi,1987-01-13,Female,0112547847,"06890 El Mahatta Lane, Khanka, Qalyubia",A-,,,Eyad Wahba,0122738269,2024-05-05 01:24:48,0
8143,29809278559378,Haitham,El-Iskandarany,1998-09-27,Male,0110585010,"3601 El Salam Rd., El Mahalla El Kubra, Gharbia",A+,Penicillin allergy,Epilepsy,Jouri Hegazy,0102095722,2025-02-13 08:09:07,0
8144,28805017456997,Malek,Zaker,1988-05-01,Male,0156417206,"83630 El Wahda St., Hurghada, Red Sea",O-,Seafood allergy,,Iman Nassar,0122905847,2025-05-12 12:47:21,1
8145,26210081854964,Iman,Amin,1962-10-08,Female,0150507157,"3608 El Nasr Ave., El Mahalla El Kubra, Asyut",B+,Dust allergy,Heart disease,Rehab Hegazy,0121022991,2025-03-03 20:54:09,0
8146,29202257485095,Ramy,Zaker,1992-02-25,Male,0155500810,"5364 El Zohour Ave., Tanta, Gharbia",O+,Dust allergy,Epilepsy,Gehad Zayed,0155365910,2025-01-19 05:49:57,0
8147,29808242081910,Gamal,Saad,1998-08-24,Male,0111130812,"5060 El Zohour Lane, El Mahalla El Kubra, Gharbia",O-,Penicillin allergy,,Alaa El-Ghazaly,0102028254,2025-09-06 15:49:04,1
8148,30505045130989,Ghada,El-Hashemy,2005-05-04,Female,0112088758,"0181 El Nile Sq., Senbellawein, Dakahlia",O+,,Diabetes mellitus,Saeed Shalaby,0154875627,2024-03-19 22:23:43,1
8149,26908213093043,Hoda,Sarhan,1969-08-21,Female,0152382913,"308 El Horreya Sq., Saint Catherine, Qena",AB+,Peanut allergy,,Ahmed Abdelsalam,0102598814,2025-01-09 06:42:10,0
8150,25101183991803,Shahd,Saad,1951-01-18,Female,0157691187,"804 El Gomhouria Lane, Mansoura, Dakahlia",AB-,,Epilepsy,Talia Shehata,0102967262,2025-11-05 18:16:31,1
8151,26705026482627,Salma,Zayed,1967-05-02,Female,0154002157,"8413 El Tahrir St., Zamalek, Asyut",AB+,Seafood allergy,,Amr Shehata,0129608445,2024-11-09 01:36:21,0
8152,30304300811700,Layan,Abdelaziz,2003-04-30,Female,0103218412,"03974 El Salam Lane, Sidi Bishr, New Valley",AB+,Peanut allergy,Hypertension,Soha Zaker,0107394364,2025-04-19 15:06:18,0
8153,30604072140394,Adel,Abdelhamid,2006-04-07,Male,0155950084,"97956 El Nile St., Sidi Bishr, Kafr El Sheikh",A-,,Asthma,Saeed Sarhan,0114798701,2024-10-04 03:45:53,0
8154,26910154220784,Yasmine,Shalaby,1969-10-15,Female,0129642567,"42988 El Orouba St., Damanhour, Beheira",A-,,,Mohanad El-Shennawy,0129582583,2023-12-06 10:19:00,0
8155,27208042192481,Judy,Sobhy,1972-08-04,Female,0104825596,"5632 El Wahda Lane, New October, New Valley",B-,,Chronic kidney disease,Aws Shalaby,0156587836,2024-01-10 06:03:56,1
8156,25405271418803,Lobna,El-Qurashi,1954-05-27,Female,0128834583,"14318 El Tahrir Rd., Itay El Barud, Beheira",B+,Aspirin allergy,,Saga El-Sakka,0121003810,2025-03-25 02:27:36,1
8157,27701177747658,Fares,Shalaby,1977-01-17,Male,0104470151,"176 El Salam Lane, Khanka, Qena",AB+,Dust allergy,Asthma,Ayman Sobhy,0102230771,2024-09-10 21:05:46,0
8158,26209306152294,Adham,Mansour,1962-09-30,Male,0123712292,"088 El Geish Rd., Al Sharq District, Port Said",A+,Antibiotic allergy,,Rodina Mohsen,0117371192,2025-08-07 16:38:20,0
8159,26810023947309,Lobna,Zaker,1968-10-02,Female,0120193278,"5262 El Nile Ave., Sharm El Sheikh, South Sinai",A+,,Asthma,Omar Abdelfattah,0113839612,2025-04-23 10:21:50,1
8160,30510072762096,Adham,Ghamrawy,2005-10-07,Male,0155286811,"903 El Tahrir Rd., Heliopolis, Matrouh",B+,,Epilepsy,Abdelrahman Zayed,0124040228,2024-10-28 19:04:43,0
8161,29912024718024,Zeinab,El-Omda,1999-12-02,Female,0157317638,"36761 Airport Sq., 10th of Ramadan, Kafr El Sheikh",O+,Peanut allergy,,Youssef Ali,0114406074,2025-08-03 22:39:57,1
8162,25301081416969,Doaa,Morsi,1953-01-08,Female,0106445952,"7630 El Galaa Ave., Samannoud, Matrouh",A+,Peanut allergy,Diabetes mellitus,Tamer Metwally,0128475369,2024-06-15 19:31:36,0
8163,25002094243100,Zeinab,Salama,1950-02-09,Female,0122350970,"8690 Airport Lane, Moharam Bek, Faiyum",A+,Peanut allergy,Asthma,Layan El-Shennawy,0125515723,2025-07-11 13:29:08,1
8164,29606112854128,Aya,Farag,1996-06-11,Female,0106587665,"5899 Airport Ave., Safaga, Red Sea",O+,,Chronic kidney disease,Islam Shehata,0102130444,2025-09-22 01:12:03,1
8165,29211141393509,Nariman,Abdelsalam,1992-11-14,Female,0122519723,"3669 El Wahda Ave., Al Arab District, Port Said",O-,Aspirin allergy,Hypertension,Tarek El-Hashemy,0119096309,2024-05-02 21:24:26,0
8166,30006281449271,Ahmed,Mohsen,2000-06-28,Male,0128880300,"960 Misr Lane, 10th of Ramadan, Minya",AB-,Pollen allergy,Asthma,Abeer Amin,0125401955,2025-10-18 11:44:52,0
8167,25712082355419,Omar,Abdullah,1957-12-08,Male,0113367014,"71652 El Salam Ave., Al Sharq District, Faiyum",O+,,,Nour El-Din Saad,0102049389,2025-11-25 19:39:47,0
8168,26709101491704,Sidra,El-Alawy,1967-09-10,Female,0101570705,"3591 El Galaa St., Faisal, New Valley",A-,Latex allergy,Heart disease,Doaa El-Iskandarany,0100750861,2024-01-04 06:04:49,0
8169,26409164984731,Fares,El-Alawy,1964-09-16,Male,0126530983,"7770 El Zohour Sq., Fayed, Ismailia",AB+,Latex allergy,Heart disease,Mohamed El-Araby,0158831817,2025-02-07 16:45:02,1
8170,25409063140664,Shahd,Osman,1954-09-06,Female,0100616970,"379 El Zohour Lane, Al Zohour District, Port Said",B+,,Epilepsy,Abdelaziz Nassar,0158808300,2025-07-19 03:50:27,1
8171,29004126495991,Mohamed,Nassar,1990-04-12,Male,0108467962,"0263 El Tahrir Ave., Dahab, South Sinai",AB-,Dust allergy,,Medhat Sobhy,0159177809,2025-10-17 22:45:07,0
